epoch,accuracy,loss,val_accuracy,val_loss
0,0.68359375,0.6482263113061587,0.8882812261581421,0.1917770653963089
1,0.80572915,0.429284131526947,0.8999999761581421,0.3129555583000183
2,0.84505206,0.35426623734335105,0.91796875,0.2620837986469269
3,0.87291664,0.3060818213969469,0.9312499761581421,0.17576925456523895
4,0.88984376,0.27122572095443803,0.9273437261581421,0.2300264537334442
5,0.9065104,0.2425994321083029,0.94140625,0.40253546833992004
6,0.90703124,0.23424888389805953,0.953125,0.024109618738293648
7,0.92057294,0.20797548918053507,0.9507812261581421,0.08843836933374405
